id,SMILES,canon_SMILES,specific_rotation,specific_rotation_computed
2208227,OC[C@H]1C[C@@H]1C1=CC=CC=C1,OC[C@H]1C[C@@H]1c1ccccc1,73.75,178.92
2251978,CC(C)[C@@](O)(CO)C1=CC=CC=C1,CC(C)[C@@](O)(CO)c1ccccc1,-19.0,68.32
2323323,C[C@H]1CCCC(=O)C1,C[C@H]1CCCC(=O)C1,-9.7,-16.01
2323817,O=C1CC[C@@H]2CC[C@H]12,O=C1CC[C@@H]2CC[C@H]12,329.0,398.11
2324133,O[C@@H]1CCCCCC=C1,O[C@H]1C=CCCCCC1,6.4,317.84
2326819,CC[C@@](O)(CO)C1=CC=CC=C1,CC[C@@](O)(CO)c1ccccc1,-2.0,49.86
2329658,[H][C@@](O)(C1=CC=CC=C1)C1=CC=C(C)C=C1,Cc1ccc([C@H](O)c2ccccc2)cc1,16.35,338.47
2330153,[H][C@@](O)(C1CCCCC1)C1=CC=C(C)C=C1,Cc1ccc([C@H](O)C2CCCCC2)cc1,28.0,45.99
2331265,O[C@@H]1[C@@H](CCC2=C1C=CC=C2)C1=CC=CC=C1,O[C@H]1c2ccccc2CC[C@H]1c1ccccc1,162.0,53.58
2365204,[H][C@@]12C[C@@H](CCC(C)=C1CC[C@@H]2C)C(C)(C)O,CC1=C2CC[C@H](C)[C@@H]2C[C@H](C(C)(C)O)CC1,2.0,0.76
2408992,[H][C@@](N)(C#N)C(C)C,CC(C)[C@H](N)C#N,-8.3,-38.78
2413051,CC[S@@](=O)C1=CC=C(C)C=C1,CC[S@@](=O)c1ccc(C)cc1,145.0,467.11
2416152,C[C@H]([C@@H](O)C1=CC=CC=C1)N(=O)=O,C[C@H]([C@@H](O)c1ccccc1)[N+](=O)[O-],1.1,-32.81
2416728,[H][C@](O)(C1=CC=C(Cl)C=C1)[C@@]([H])(C)N(=O)=O,C[C@H]([C@@H](O)c1ccc(Cl)cc1)[N+](=O)[O-],3.7,-18.0
2418567,[H][C@](O)(C1=C(OC)C=CC=C1)[C@@]([H])(C)N(=O)=O,COc1ccccc1[C@H](O)[C@@H](C)[N+](=O)[O-],0.9,129.14
2444570,CC(C)[C@H]1CC[C@H](C)C[C@@H]1OC(N)=S,CC(C)[C@H]1CC[C@H](C)C[C@@H]1OC(N)=S,98.2,165.37
2500176,[H][C@@](C)(CO)C1=CC=CC=C1,C[C@H](CO)c1ccccc1,-10.2,-47.81
2523675,CC1(C)CCC[C@@]1(C)C1=CC=C(CO)C=C1,CC1(C)CCC[C@@]1(C)c1ccc(CO)cc1,-89.0,122.0
2554147,[H][C@@](CC)(CO)C1=CC=CC=C1,CC[C@H](CO)c1ccccc1,-6.5,58.51
2554409,C[C@@](O)(CO)C1=CC=CC=C1,C[C@@](O)(CO)c1ccccc1,6.0,22.34
2554415,[H][C@@](C)(O)C1=CC=C(OC)C=C1,COc1ccc([C@H](C)O)cc1,-8.15,20.38
2555977,O[C@H]1CCCC[C@@H]1SC1=CC=CC=C1,O[C@H]1CCCC[C@@H]1Sc1ccccc1,61.0,316.84
2562645,O[C@@H]1[C@H](CC2=CC=CC=C2)CCC2=CC=CC=C12,O[C@H]1c2ccccc2CC[C@H]1Cc1ccccc1,83.73,49.82
2612996,C[C@]1(C[C@H]1C=O)C1=CC=CC=C1,C[C@@]1(c2ccccc2)C[C@H]1C=O,-114.3,72.52
2615578,[H][C@](C)(CC(=O)CC(C)C)C1=CC=C(C)C=C1,Cc1ccc([C@@H](C)CC(=O)CC(C)C)cc1,30.3,68.74
2616742,COC(=O)[C@@]1(Br)C[C@H]1C1=CC=CC=C1,COC(=O)[C@@]1(Br)C[C@H]1c1ccccc1,-115.9,-107.88
2690704,CC(C)[C@@H]1CC[C@@H](C)C[C@H]1C(O)=O,CC(C)[C@@H]1CC[C@@H](C)C[C@H]1C(=O)O,-1.35,-55.45
2693607,[H][C@@](C)(CCCCCC)OC(=O)C1=CC=CC=C1,CCCCCC[C@@H](C)OC(=O)c1ccccc1,-33.0,-57.08
2802804,[H][C@@](CO)(CC1=CC=CC=C1)N(C)C,CN(C)[C@H](CO)Cc1ccccc1,-17.0,36.19
2937193,[H][C@]1(CC(C)=O)[C@@]([H])(CC(=O)OC)C1(C)C,COC(=O)C[C@@H]1[C@H](CC(C)=O)C1(C)C,-21.7,110.44
2976336,COC(=O)[C@](C)(N)CC1=CC=C2C=CC=CC2=C1,COC(=O)[C@](C)(N)Cc1ccc2ccccc2c1,-30.3,-317.83
3118129,O[C@@H]1CCCC[C@H]1NC1=CC=CC=C1,O[C@@H]1CCCC[C@H]1Nc1ccccc1,-72.7,-260.18
3126377,CC1(C)[C@@H](CC(O)=O)CCC1=C,C=C1CC[C@H](CC(=O)O)C1(C)C,1.69,64.99
3126390,[H][C@](C)(CCCC(C)C)C1=CC=C(C)C=C1,Cc1ccc([C@@H](C)CCCC(C)C)cc1,25.2,26.75
3126437,CC1(C)[C@@H]2CC[C@@]1(C)[C@@](O)(CC#C)C2,C#CC[C@@]1(O)C[C@H]2CC[C@]1(C)C2(C)C,-3.6,7.98
3138117,[H][C@@](CO)(CC1=CC=CC=C1)NCC1=CC=CC=C1,OC[C@H](Cc1ccccc1)NCc1ccccc1,-23.8,-233.86
3193875,[H][C@](C)(O)C1CCCCC1,C[C@@H](O)C1CCCCC1,-2.7,-54.69
3195575,[H][C@](O)(CC=C)C1=CC=CC=C1,C=CC[C@H](O)c1ccccc1,-17.1,-118.31
3195628,[H][C@@](C)(Br)CC1=CC=CC=C1,C[C@H](Br)Cc1ccccc1,16.3,6.73
3196267,CC1(C)[C@@H]2CC[C@@]1(C)[C@@](O)(CC=C)C2,C=CC[C@@]1(O)C[C@H]2CC[C@]1(C)C2(C)C,9.6,85.53
3196449,OC(=O)[C@@H]1C[C@H]2C[C@@H]1C=C2,O=C(O)[C@@H]1C[C@@H]2C=C[C@H]1C2,134.0,123.84
3196464,[H][C@@](C)(O)C1=C(OC)C=CC=C1,COc1ccccc1[C@H](C)O,-14.1,-139.43
3196954,[H][C@@](O)(CC)CCC1=CC=CC=C1,CC[C@@H](O)CCc1ccccc1,-23.45,-133.65
3198944,[H][C@@](C)(N(C)C)[C@@]([H])(O)C1=CC=CC=C1,C[C@@H]([C@@H](O)c1ccccc1)N(C)C,45.3,37.88
3202124,[H][C@@](O)(C1=CC=CC=C1)C1=CC=CC2=C1C=CC=C2,O[C@H](c1ccccc1)c1cccc2ccccc12,40.32,184.58
3202444,[H][C@](O)(C1=CC=CC=C1)C1=CC=C(OC)C=C1,COc1ccc([C@@H](O)c2ccccc2)cc1,-6.43,443.46
3204824,[H][C@](C)(OC1=CC=C(Cl)C=C1)C(=O)OCC,CCOC(=O)[C@@H](C)Oc1ccc(Cl)cc1,32.6,156.52
3537186,C[C@@H](O)C1=NC=CC=C1,C[C@@H](O)c1ccccn1,19.5,38.26
3538362,C[C@@H](CCO)CC\C=C(/C)CCC=C(C)C,CC(C)=CCC/C(C)=C/CC[C@@H](C)CCO,-26.4,-418.81
3542667,CC(C)(C)OC(=O)N1CCC[C@H]1CO,CC(C)(C)OC(=O)N1CCC[C@H]1CO,-36.8,-10.9
3545149,CC1(C)OC[C@H](O1)[C@@H](CO)N=N#N,CC1(C)OC[C@@H]([C@@H](CO)N=[N+]=[N-])O1,10.2,74.37
3549668,COC(=O)[C@@H]1CCCN1C(=O)OC(C)(C)C,COC(=O)[C@@H]1CCCN1C(=O)OC(C)(C)C,-54.3,-58.95
3552683,O=C1C[C@@H](CC2=CC=C3OCOC3=C2)CO1,O=C1C[C@@H](Cc2ccc3c(c2)OCO3)CO1,46.8,-125.08
3587898,C[C@H](O)C1=CC=CO1,C[C@H](O)c1ccco1,-7.69,56.4
3588145,CC1(C)OC[C@@H](O1)[C@@H]1O[C@H]1CO,CC1(C)OC[C@H]([C@@H]2O[C@H]2CO)O1,-19.5,-57.44
3588203,C[C@H](CO[Si](C)(C)C(C)(C)C)C=O,C[C@@H](C=O)CO[Si](C)(C)C(C)(C)C,-33.5,-197.01
3588594,C1CN[C@H](C1)C1=CC=CC=C1,c1ccc([C@H]2CCCN2)cc1,64.30000000000001,89.23
3588749,CCCCC[C@H](O)C1=CC=CO1,CCCCC[C@H](O)c1ccco1,-10.7,115.91
3588754,CC[C@H](O)C1=CC=CC=C1OC,CC[C@H](O)c1ccccc1OC,-14.4,-58.31
3589112,CCC(=O)C[C@@H](C)C1=CC=CC=C1,CCC(=O)C[C@@H](C)c1ccccc1,-40.0,-173.53
3589405,O[C@H](C1CCCCC1)C1=CC=CO1,O[C@@H](c1ccco1)C1CCCCC1,15.5,166.12
3591067,COC1=CC2=C(C=C1)C=C(C=C2)[C@H](C)C(O)=O,COc1ccc2cc([C@H](C)C(=O)O)ccc2c1,61.1,-16.69
3591296,CC(C)(C)OC(=O)N[C@@H](CC1=CC=CC=C1)C=O,CC(C)(C)OC(=O)N[C@H](C=O)Cc1ccccc1,41.6,52.53
3591420,CC(C)(C)OC(=O)N1CCC[C@H]1\C=C/CO,CC(C)(C)OC(=O)N1CCC[C@H]1/C=C\CO,43.7,69.01
3592912,CC(=O)OC[C@H]1O[C@H](CC=C)C=C[C@@H]1OC(C)=O,C=CC[C@@H]1C=C[C@H](OC(C)=O)[C@@H](COC(C)=O)O1,78.9,184.88
3601189,OC[C@@H]1O[C@H]1C1CCCCC1,OC[C@@H]1O[C@H]1C1CCCCC1,-25.6,-105.29
3601898,CO[C@@H](CC=C)C[C@H](O)CO,C=CC[C@@H](C[C@H](O)CO)OC,65.0,195.06
3603779,[H][C@@](Cl)(CO)CC1=CC=CC=C1,OC[C@@H](Cl)Cc1ccccc1,-18.2,-44.18
3606512,C[C@@H](CC(=O)C=C(C)C)C1=CC=C(C)C=C1,CC(C)=CC(=O)C[C@H](C)c1ccc(C)cc1,60.3,325.41
3614875,O=C[C@@H]1CCCN1C(=O)OCC1=CC=CC=C1,O=C[C@@H]1CCCN1C(=O)OCc1ccccc1,-24.0,-219.3
3647990,BrC[C@@H]1CCCO1,BrC[C@@H]1CCCO1,-9.4,-169.37
3647994,C[C@@H]1CNCCN1,C[C@@H]1CNCCN1,-17.0,-11.1
3648625,O[C@H](CC=C)C1CCCCC1,C=CC[C@@H](O)C1CCCCC1,2.9,-94.54
3648741,CC[S@@](=O)C1=CC=CC=C1,CC[S@@](=O)c1ccccc1,262.0,491.51
3648959,O[C@@H]1CC=CC2=CC=CC=C12,O[C@@H]1CC=Cc2ccccc21,30.96,-58.06
3648988,[H][C@@](O)(CCl)C1=CC=CC=C1,O[C@H](CCl)c1ccccc1,36.0,56.7
3649064,COC1=CC(=CC=C1)[C@@H](C)O,COc1cccc([C@@H](C)O)c1,18.8,73.14
3649226,CC(C)CC1=CC=C(C=C1)[C@H](C)O,CC(C)Cc1ccc([C@H](C)O)cc1,-27.6,-35.25
3649445,O=C1CC[C@@H](O1)C1=CC=CC=C1,O=C1CC[C@H](c2ccccc2)O1,24.1,79.01
3649607,OC[C@@H]1O[C@H]1C1=CC=CC=C1,OC[C@@H]1O[C@H]1c1ccccc1,-54.0,16.81
3650249,BrC1=CC=C(C=C1)[C@H]1CCC(=O)O1,O=C1CC[C@H](c2ccc(Br)cc2)O1,16.5,43.63
3650269,O[C@H](CCCOCC1=CC=CC=C1)CC=C,C=CC[C@H](O)CCCOCc1ccccc1,7.7,235.63
3650700,COC1=CC=C(C=C1)[C@H]1CCC(=O)O1,COc1ccc([C@H]2CCC(=O)O2)cc1,3.1,-28.5
3651197,COC(=O)C[C@H](C)SC1=CC=C(C)C=C1,COC(=O)C[C@H](C)Sc1ccc(C)cc1,26.9,-243.97
3652004,[H][C@@](CO)(CC1=CC=CC=C1)NC(=O)OC(C)(C)C,CC(C)(C)OC(=O)N[C@H](CO)Cc1ccccc1,-22.6,-51.32
4177659,[H][C@@]12C=CC(=O)[C@]1([H])[C@H]1C[C@@H]2C=C1,O=C1C=C[C@@H]2[C@H]1[C@@H]1C=C[C@H]2C1,-124.6,-26.12
4188366,COC(=O)[C@](C)(N)CC1=CNC2=C1C=CC=C2,COC(=O)[C@](C)(N)Cc1c[nH]c2ccccc12,9.65,159.12
4190216,[H][C@@](C)(N=C=N[C@@]([H])(C)C1=CC=CC=C1)C1=CC=CC=C1,C[C@H](N=C=N[C@@H](C)c1ccccc1)c1ccccc1,11.1,-419.56
4229674,[H][C@](C)(CO)CCO,C[C@@H](CO)CCO,24.0,-111.83
4229757,CCC[C@H]1O[C@@H]1CO,CCC[C@H]1O[C@@H]1CO,31.7,6.36
4229970,[H][C@@]12CCCN1[C@H](CCC)CCC2,CCC[C@@H]1CCC[C@@H]2CCCN21,-104.4,-104.17
4230303,[H][C@@]12CCCN1[C@H](CCCCCC)CCC2,CCCCCC[C@@H]1CCC[C@@H]2CCCN12,-77.44999999999999,-105.62
4230722,O=C1N[C@H]2C[C@@H]1C=C2,O=C1N[C@@H]2C=C[C@H]1C2,562.0,540.73
4232146,[H][C@](C)(O)C1=CC=CC(=C1)C(F)(F)F,C[C@@H](O)c1cccc(C(F)(F)F)c1,22.7,34.14
4232765,CC[C@@H](CC(=O)C1=CC=CC=C1)C1=CC=CC=C1,CC[C@@H](CC(=O)c1ccccc1)c1ccccc1,5.3,28.18
4232913,[H][C@@]1(CC2=CC=CC=C2)NC(=O)N(C)C1=O,CN1C(=O)N[C@@H](Cc2ccccc2)C1=O,-191.23,-197.93
4235094,COC(=O)[C@H](O)CC1=CC=C(OC)C(OC)=C1,COC(=O)[C@H](O)Cc1ccc(OC)c(OC)c1,10.1,96.25
4241981,[H][C@@](O)(CO)C=C,C=C[C@H](O)CO,-123.9,93.96
4246216,CCOC(=O)C[C@@H](C)O[Si](C)(C)C(C)(C)C,CCOC(=O)C[C@@H](C)O[Si](C)(C)C(C)(C)C,-26.0,21.76
4250168,COC1=CC=C(COC[C@H](C)C=O)C=C1,COc1ccc(COC[C@H](C)C=O)cc1,30.7,153.61
4250381,C[Si](C)(C)C#C[C@H](O)COCC1=CC=CC=C1,C[Si](C)(C)C#C[C@H](O)COCc1ccccc1,3.9,323.28
4251271,CC(C)(C)OC(=O)N[C@@H](CC1=CC=CC=C1)C=C,C=C[C@H](Cc1ccccc1)NC(=O)OC(C)(C)C,30.0,369.95
4254653,COC(=O)[C@@H](C)COCC1=CC=C(OC)C=C1,COC(=O)[C@@H](C)COCc1ccc(OC)cc1,-12.0,-180.22
4291281,C[C@H](CC=O)O[Si](C)(C)C(C)(C)C,C[C@H](CC=O)O[Si](C)(C)C(C)(C)C,-13.6,172.62
4291465,C=CC[S@@](=O)C1=CC=CC=C1,C=CC[S@@](=O)c1ccccc1,136.5,688.31
4291770,O[C@H](CBr)C1=CC=CC=C1,O[C@H](CBr)c1ccccc1,55.3,28.56
4291936,C[C@@H](O)C#CC1=CC=CC=C1,C[C@@H](O)C#Cc1ccccc1,35.0,104.85
4293587,COC(=O)[C@]1(O)CC(OC)=CC1=O,COC(=O)[C@]1(O)CC(OC)=CC1=O,80.1,248.41
4294180,CC1(C)OC[C@H](O1)[C@H](O)[C@H]1CCCC(=O)O1,CC1(C)OC[C@@H]([C@H](O)[C@H]2CCCC(=O)O2)O1,-23.1,-63.89
4306272,CO[C@@H]1OC(=O)C=C1,CO[C@H]1C=CC(=O)O1,-124.0,-151.75
4312818,COC1=C(C=CC=C1)[C@@H](O)C1=CC=CC=C1,COc1ccccc1[C@@H](O)c1ccccc1,-43.010000000000005,123.48
4316347,CC1=CC[C@H](CC1)C(=O)N1CCOC1=O,CC1=CC[C@@H](C(=O)N2CCOC2=O)CC1,-24.2,-197.54
4349351,CCCC[C@@H](C)CO,CCCC[C@@H](C)CO,10.3,-8.37
4349389,[H][C@]1(CO1)[C@]1([H])CO1,C1O[C@@H]1[C@@H]1CO1,27.5,-196.71
4349780,OC[C@@H]1O[C@H]1C=C,C=C[C@@H]1O[C@H]1CO,-19.8,83.03
4350013,C[C@@H](CCCC#C)O[Si](C)(C)C(C)(C)C,C#CCCC[C@H](C)O[Si](C)(C)C(C)(C)C,13.8,7.87
4350247,C[C@@H](O)C1=CC=C(F)C=C1,C[C@@H](O)c1ccc(F)cc1,24.1,71.53
4350901,OCC[C@@H](CO)C1=CC=CC=C1,OCC[C@@H](CO)c1ccccc1,-6.85,-45.23
4351371,O[C@@H](C1=CC=CO1)C1=CC=CC=C1,O[C@H](c1ccccc1)c1ccco1,6.23,10.55
4352082,COC(=O)[C@@H](O)CC1=CC=CC=C1,COC(=O)[C@@H](O)Cc1ccccc1,-11.9,-31.11
4352236,C[C@H](C(O)=O)C1=CNC2=C1C=CC=C2,C[C@H](C(=O)O)c1c[nH]c2ccccc12,42.6,200.14
4352318,O[C@H](C1=CC=CC2=CC=CC=C12)C(F)(F)F,O[C@H](c1cccc2ccccc12)C(F)(F)F,-14.6,-93.49
4354925,O=C1CCCC[C@H]1[C@@H](CN(=O)=O)C1=CC=CC=C1,O=C1CCCC[C@H]1[C@@H](C[N+](=O)[O-])c1ccccc1,-19.75,-28.23
4369137,C[C@H](CCC=C(C)C)C(=C)C=O,C=C(C=O)[C@H](C)CCC=C(C)C,5.3,-40.84
4375419,[H][C@](C)(CC)C(=O)C1=CC=CS1,CC[C@H](C)C(=O)c1cccs1,12.3,129.13
4377004,CN1CCC[C@H]1CC(O)=O,CN1CCC[C@H]1CC(=O)O,-45.0,-148.76
4386953,C[C@@H](CO)CSC1=CC=CC=C1,C[C@@H](CO)CSc1ccccc1,8.25,113.62
4430609,COC(=O)[C@@H]1CCCN1CC1=CC=CC=C1,COC(=O)[C@@H]1CCCN1Cc1ccccc1,-65.0,-71.0
4447541,CC(C)[C@H](N)C(O)(C1=CC=CC=C1)C1=CC=CC=C1,CC(C)[C@H](N)C(O)(c1ccccc1)c1ccccc1,-119.8,-278.34
4652344,C[C@H](CO)C(C)(C)C,C[C@H](CO)C(C)(C)C,35.4,96.9
4652503,CCCCCC[C@@H](C)CO,CCCCCC[C@@H](C)CO,7.1,-152.63
4652613,OCC[C@@H]1CO1,OCC[C@@H]1CO1,33.2,16.42
4652825,CC#C[C@H](C)O,CC#C[C@H](C)O,-29.1,95.65
4652882,[H][C@]1(CC)O[C@@]1([H])CO,CC[C@H]1O[C@H]1CO,13.0,-111.68
4655366,CC[C@H]1CCC(=O)C1,CC[C@H]1CCC(=O)C1,-71.4,-258.47
4658178,CCCCCCCC[C@H](O)CC(C)=C,C=C(C)C[C@@H](O)CCCCCCCC,-8.0,-25.04
4659557,O[C@@H](CC=C)C1=CC=CO1,C=CC[C@H](O)c1ccco1,23.11,55.0
4660477,COC(=O)CC[C@H]1CO1,COC(=O)CC[C@H]1CO1,-17.1,-171.21
4660551,CC(=C)C[C@@H](O)C1CCCCC1,C=C(C)C[C@@H](O)C1CCCCC1,-5.0,100.71
4661357,[H][C@@]12CCCN1C(=O)CCC2,O=C1CCC[C@@H]2CCCN12,-6.5,-17.32
4661507,CC(C)[S@@](=O)C1=CC=CC=C1,CC(C)[S@@](=O)c1ccccc1,139.0,332.58
4663826,O=C1CC[C@@H](C1)C1=CC=CC=C1,O=C1CC[C@H](c2ccccc2)C1,-90.3,363.05
4665714,C[C@@H](O)C1=CC=C(C=C1)N(=O)=O,C[C@@H](O)c1ccc([N+](=O)[O-])cc1,26.7,95.75
4666413,CCCC[S@@](=O)C1=CC=C(C)C=C1,CCCC[S@@](=O)c1ccc(C)cc1,94.0,473.28
4667573,COC(=O)[C@@H](O)CC1CCCCC1,COC(=O)[C@@H](O)CC1CCCCC1,0.3,45.93
4667824,C[C@@H](OC(C)=O)\C=C\C1=CC=CC=C1,CC(=O)O[C@H](C)/C=C/c1ccccc1,123.84,164.56
4668498,O=[S@](CC1=CC=CC=C1)C1=CC=CC=C1,O=[S@](Cc1ccccc1)c1ccccc1,98.0,527.03
4669499,C[C@H]([C@@H](O)C1=CC=CC=C1)C(C)=O,CC(=O)[C@H](C)[C@@H](O)c1ccccc1,17.0,41.97
4669646,C\C=C/[C@H](C)OC(=O)N(C(C)C)C(C)C,C/C=C\[C@H](C)OC(=O)N(C(C)C)C(C)C,73.3,61.21
4675518,C[Si](C)(C)C#C[C@H](O)C1=CC=CO1,C[Si](C)(C)C#C[C@H](O)c1ccco1,13.8,115.43
4676393,CS(=O)(=O)OC[C@@H]1CCC(=O)O1,CS(=O)(=O)OC[C@@H]1CCC(=O)O1,33.3,-141.24
4677104,CCOC(=O)[C@@H](C)OC1=CC=CC=C1,CCOC(=O)[C@@H](C)Oc1ccccc1,35.3,151.08
4677304,C[C@@H]1O[C@H](C[C@@H](O)[C@H]1O)OCC1=CC=CC=C1,C[C@@H]1O[C@@H](OCc2ccccc2)C[C@@H](O)[C@H]1O,-112.0,3.45
4681027,OC[C@@]1(O[C@H]1C1=CC=CC=C1)C1=CC=CC=C1,OC[C@]1(c2ccccc2)O[C@H]1c1ccccc1,-65.2,16.93
4752666,[H][C@@]12CCC(C)=C3C(=O)C=C(C)[C@]3([H])[C@@]1([H])OC(=O)C2=C,C=C1C(=O)O[C@@H]2[C@H]3C(C)=CC(=O)C3=C(C)CC[C@@H]12,48.98,-94.77
4781304,C[C@H]1CCCCC(=O)C1,C[C@H]1CCCCC(=O)C1,-4.0,-206.34
4781977,CCCC[S@@](=O)C1=CC=CC=C1,CCCC[S@@](=O)c1ccccc1,150.0,494.25
4782740,O[C@@H](\C=C\C1=CC=CC=C1)C1=CC=CC=C1,O[C@@H](/C=C/c1ccccc1)c1ccccc1,-9.91,-310.24
4783524,O[C@H](C1=CC=CC=C1)C1=CC2=CC=CC=C2C=C1,O[C@H](c1ccccc1)c1ccc2ccccc2c1,-9.9,-42.08
4798442,C[C@@H](O)C1=CC=C(Br)C=C1,C[C@@H](O)c1ccc(Br)cc1,18.0,57.52
4799288,CC(C)C[C@@H](O)C1=CC=CC=C1,CC(C)C[C@@H](O)c1ccccc1,45.0,67.24
4800112,C[C@H](N(C)C)C1=CC(O)=CC=C1,C[C@@H](c1cccc(O)c1)N(C)C,-52.4,-161.23
4800623,NC[C@@H]1CCCN1CC1=CC=CC=C1,NC[C@@H]1CCCN1Cc1ccccc1,-54.0,-231.4
4839766,CCCCCCCC[C@@H](O)CO,CCCCCCCC[C@@H](O)CO,-0.31,-63.35
4840961,CC1(C)OC2=CC=CC=C2[C@H]2O[C@@H]12,CC1(C)Oc2ccccc2[C@H]2O[C@H]21,20.0,86.69
4841730,CC1(C)OC2=CC=C(C=C2[C@H]2O[C@@H]12)C#N,CC1(C)Oc2ccc(C#N)cc2[C@H]2O[C@H]21,85.0,114.55
4857766,OCC[C@H](CO)C1CCCCC1,OCC[C@H](CO)C1CCCCC1,-3.0,-66.52
4858162,CC(C)[C@H]1C[C@H](O)[C@H](C[C@@H]1O)C(C)C,CC(C)[C@H]1C[C@H](O)[C@@H](C(C)C)C[C@@H]1O,36.1,82.17
4860800,CCCC[C@@](C)(O)C1=CC=CC=C1,CCCC[C@@](C)(O)c1ccccc1,11.33,23.74
4864279,C[C@@]1(N)CC[C@H](NC(=O)C2=CC=CC=C2)C1(C)C,CC1(C)[C@@H](NC(=O)c2ccccc2)CC[C@@]1(C)N,80.0,279.46
4904332,COC1=CC=C(C=C1)[S@@](C)=O,COc1ccc([S@@](C)=O)cc1,66.0,218.05
4905166,COC(=O)\C=C/[C@@H]1COC(C)(C)O1,COC(=O)/C=C\[C@@H]1COC(C)(C)O1,-46.4,-273.68
5004664,CC(=C)C[C@@H](O)CCOCC1=CC=CC=C1,C=C(C)C[C@@H](O)CCOCc1ccccc1,-2.0,-131.59
5008943,COC(=O)[C@@H](C)NC1=C(C)C=CC=C1C,COC(=O)[C@@H](C)Nc1c(C)cccc1C,18.8,-64.65
5030593,CO[C@H]1O[C@H](CO)[C@H](O)[C@@H]1OCC1=CC=CC=C1,CO[C@H]1O[C@H](CO)[C@H](O)[C@@H]1OCc1ccccc1,33.3,-215.62
5054827,[H][C@]1(C)CN(CCO1)S(=O)(=O)C1=CC=C(C)C=C1,Cc1ccc(S(=O)(=O)N2CCO[C@@H](C)C2)cc1,29.8,49.35
5239672,CCCCC[C@H](O)CC=C,C=CC[C@@H](O)CCCCC,8.0,198.0
5241406,O[C@@H]1CCCC[C@@]11CCCNC1,O[C@@H]1CCCC[C@@]12CCCNC2,21.4,-2.71
5248382,C[C@@H](O)CCC1=CC=CC=C1,C[C@@H](O)CCc1ccccc1,-33.3,-104.04
5250853,CCOC(=O)\C=C\[C@H](C)[C@@H](O)CC,CCOC(=O)/C=C/[C@H](C)[C@@H](O)CC,-45.4,-198.97
5251125,O[C@@H](C1=CC=CC=C1)C(F)(F)F,O[C@@H](c1ccccc1)C(F)(F)F,14.4,12.11
5251348,[H][C@@]1(COC(C)=O)CCC(=O)N1,CC(=O)OC[C@@H]1CCC(=O)N1,21.4,162.91
5252232,OC[C@@]1(COCC2=CC=CC=C2)CO1,OC[C@@]1(COCc2ccccc2)CO1,-13.1,-108.67
5252266,COC1=CC2=C(C=C1)C=C(C=C2)[C@@H](C)O,COc1ccc2cc([C@@H](C)O)ccc2c1,26.7,17.79
5253010,CC[C@H](C)C(=O)C1=CC=C(OC)C=C1,CC[C@H](C)C(=O)c1ccc(OC)cc1,27.3,125.47
5253149,CC1=CC=C(C=C1)[C@H]1CCC(=O)C1,Cc1ccc([C@H]2CCC(=O)C2)cc1,-80.2,347.07
5253376,O[C@@H](CCC1=CC=CC=C1)CC=C,C=CC[C@@H](O)CCc1ccccc1,-15.6,-370.1
5263175,C[C@H](N)C(O)(C1=CC=CC=C1)C1=CC=CC=C1,C[C@H](N)C(O)(c1ccccc1)c1ccccc1,-55.0,-271.56
5266605,[H][C@@](N)(CC1=CC=C2C=CC=CC2=C1)C(=O)OC,COC(=O)[C@H](N)Cc1ccc2ccccc2c1,53.0,22.96
5269036,CCOC(=O)[C@@H](O)[C@@H](O)C1=CC=CC=C1,CCOC(=O)[C@@H](O)[C@@H](O)c1ccccc1,-31.32,-152.17
5270768,COC(=O)C[C@H](C)C1=CNC2=C1C=CC=C2,COC(=O)C[C@H](C)c1c[nH]c2ccccc12,3.5,-52.22
5271646,C[C@H](C(O)=O)C1=CC=CC(=C1)C(=O)C1=CC=CC=C1,C[C@H](C(=O)O)c1cccc(C(=O)c2ccccc2)c1,18.9,562.31
5330533,[H][C@]12OC(C)(C)O[C@@]1([H])[C@H](O)CC=C2,CC1(C)O[C@H]2[C@H](O)CC=C[C@H]2O1,-158.0,-145.85
5336691,C[C@@H]1O[C@@H](OCC2=CC=CC=C2)C=C[C@H]1O,C[C@@H]1O[C@@H](OCc2ccccc2)C=C[C@H]1O,-32.0,104.21
5339107,CC(=O)N[C@@]1(C)CC[C@H]2C[C@@H]1C(C)=NC2(C)C,CC(=O)N[C@@]1(C)CC[C@H]2C[C@@H]1C(C)=NC2(C)C,108.0,203.55
5376273,CCCCCC[C@@H]1O[C@H]1CO,CCCCCC[C@@H]1O[C@H]1CO,-30.55,-0.85
5376816,CC(C)(C)[C@H](O)C1=CC=CN=C1,CC(C)(C)[C@H](O)c1cccnc1,-21.84,-33.57
5377724,CC[C@@H](NC(C)=O)C1=CC=CC=C1,CC[C@@H](NC(C)=O)c1ccccc1,120.4,173.11
5377855,C[C@@H](CO)COC(=O)C1=CC=CC=C1,C[C@@H](CO)COC(=O)c1ccccc1,1.08,-55.23
5378025,O=C1CC[C@@H](O1)C#CC1=CC=CC=C1,O=C1CC[C@H](C#Cc2ccccc2)O1,-17.5,-109.38
5426888,[H][C@]12O[C@@]1([H])[C@@H]1OC(C)(C)O[C@@H]1C=C2,CC1(C)O[C@H]2[C@@H]3O[C@@H]3C=C[C@H]2O1,-22.3,-17.98
