id,SMILES,canon_SMILES,specific_rotation,specific_rotation_computed,weights,weights_signed,specific_rotation_computed_abs
31931006,CC(C)C[C@H]1CC(C)=C(C)CO1,CC1=C(C)C[C@H](CC(C)C)OC1,64.4,-13.52,168.27999999999997,-168.27999999999997,13.52
31931007,CCCC[C@H]1CC(C)=C(C)CO1,CCCC[C@H]1CC(C)=C(C)CO1,66.1,51.31,168.27999999999997,168.27999999999997,51.31
31931008,CC1=C(C)C[C@H](CCC2=CC=CC=C2)OC1,CC1=C(C)C[C@H](CCc2ccccc2)OC1,80.2,-235.03,216.324,-216.324,235.03
31931009,C[C@@H]([C@H]1CC(C)=C(C)CO1)C1=CC=CC=C1,CC1=C(C)C[C@H]([C@H](C)c2ccccc2)OC1,46.6,-36.46,216.32399999999998,-216.32399999999998,36.46
31931010,C[C@H]([C@H]1CC(C)=C(C)CO1)C1=CC=CC=C1,CC1=C(C)C[C@H]([C@@H](C)c2ccccc2)OC1,67.2,176.94,216.32399999999998,216.32399999999998,176.94
31931011,CCCCCCCCC[C@H]1CC(C)=C(C)CO1,CCCCCCCCC[C@H]1CC(C)=C(C)CO1,118.0,19.43,238.41499999999996,238.41499999999996,19.43
31931014,CC1=C(C)C[C@H](CCCCCCCCC=C)OC1,C=CCCCCCCCC[C@H]1CC(C)=C(C)CO1,59.5,9.04,250.42599999999996,250.42599999999996,9.04
31931017,CC(C)C[C@H]1CC(C)=CCO1,CC1=CCO[C@@H](CC(C)C)C1,31.3,181.57,154.253,154.253,181.57
31931022,CCCCCC[C@@H]1O[C@H](CC=C1)C1=CC=CC=C1,CCCCCC[C@H]1C=CC[C@H](c2ccccc2)O1,142.0,213.49,244.378,244.378,213.49
31931023,C1CCC(CC1)[C@@H]1O[C@H](CC=C1)C1=CC=CC=C1,C1=C[C@H](C2CCCCC2)O[C@@H](c2ccccc2)C1,161.0,41.59,242.36200000000002,242.36200000000002,41.59
31931024,C1CCC(CC1)[C@H]1O[C@H](CC=C1)C1=CC=CC=C1,C1=C[C@@H](C2CCCCC2)O[C@@H](c2ccccc2)C1,39.0,126.63,242.36200000000002,242.36200000000002,126.63
32001260,C[C@H](O)CN1C(C)=C(C)C2=C1C=CC=C2,Cc1c(C)n(C[C@H](C)O)c2ccccc12,10.3,-71.09,203.285,-203.285,71.09
32068649,C[C@@H](O)CN1C=CC2=C1C=CC(=C2)N(=O)=O,C[C@@H](O)Cn1ccc2cc([N+](=O)[O-])ccc21,-16.5,-227.68,220.22799999999998,-220.22799999999998,227.68
32068654,C[C@H](CN1C=C(C)C2=C1C=CC=C2)OC(C)=O,CC(=O)O[C@H](C)Cn1cc(C)c2ccccc21,-10.0,-88.13,231.29500000000002,-231.29500000000002,88.13
32068658,C[C@H](CN1C(C)=C(C)C2=C1C=CC=C2)OC(C)=O,CC(=O)O[C@H](C)Cn1c(C)c(C)c2ccccc21,-6.8,-37.87,245.322,-245.322,37.87
32104925,O[C@H](CC1=CC=CC=C1)[C@H](O)CN(=O)=O,O=[N+]([O-])C[C@@H](O)[C@H](O)Cc1ccccc1,-25.4,-30.46,211.21699999999998,-211.21699999999998,30.46
32104941,O[C@H](CC1=CC=CC=C1)[C@@H](O)CN(=O)=O,O=[N+]([O-])C[C@H](O)[C@H](O)Cc1ccccc1,-8.2,-61.34,211.21699999999998,-211.21699999999998,61.34
32126268,C[C@@H](N)C(\C)=C\C1=CN=CC=C1,C/C(=C\c1cccnc1)[C@@H](C)N,-5.2,-294.49,162.236,-162.236,294.49
32209491,OC[C@@H]1C[C@]1(CO)N1C=NC2=C1N=CN=C2Cl,OC[C@@H]1C[C@]1(CO)n1cnc2c(Cl)ncnc21,-60.6,38.97,254.67700000000002,254.67700000000002,38.97
32236917,COC1=CC=C(C=C2CCC[C@H]2O)C=C1,COc1ccc(C=C2CCC[C@H]2O)cc1,6.85,183.69,204.26899999999998,204.26899999999998,183.69
32236927,O[C@@H]1CCC\C1=C/C1=CC=C(Cl)C=C1,O[C@@H]1CCC/C1=C\c1ccc(Cl)cc1,41.3,308.41,208.688,208.688,308.41
32236928,O[C@H]1CCCC1=CC1=CC=C(Cl)C=C1,O[C@H]1CCCC1=Cc1ccc(Cl)cc1,-31.9,-312.79,208.688,-208.688,312.79
32247853,[H][C@]12C[C@H](C[C@@H](CO)[C@@]1([H])N2)OC(=O)C1=CC=CC=C1,O=C(O[C@H]1C[C@@H](CO)[C@H]2N[C@H]2C1)c1ccccc1,21.6,-138.77,247.294,-247.294,138.77
32266023,C([C@@H]1CNC2=CC=CC=C2N1)C1=CC=CC=C1,c1ccc(C[C@@H]2CNc3ccccc3N2)cc1,33.4,412.64,224.30700000000004,224.30700000000004,412.64
32305336,[H][C@@]1(CCC(C)=CC1)[C@](O)(CO)CCC=C(C)C,CC(C)=CCC[C@@](O)(CO)[C@@H]1CC=C(C)CC1,-21.7,-53.18,238.37099999999998,-238.37099999999998,53.18
32305337,[H][C@@]12CC[C@](O)(CO)[C@@]3([H])CC[C@@H](C)[C@@]3([H])[C@]1([H])C2(C)C,C[C@@H]1CC[C@H]2[C@@H]1[C@H]1[C@@H](CC[C@]2(O)CO)C1(C)C,-11.5,-17.49,238.37099999999995,-238.37099999999995,17.49
32305338,[H][C@@]12CC[C@@H](C)[C@]11C[C@]([H])(C2(C)C)[C@@](O)(CO)CC1,C[C@@H]1CC[C@H]2C(C)(C)[C@H]3C[C@@]12CC[C@]3(O)CO,15.5,-23.38,238.37099999999992,-238.37099999999992,23.38
32375081,C[C@H]1CC(=O)C2=C(O1)C=C(Cl)C(Cl)=C2,C[C@H]1CC(=O)c2cc(Cl)c(Cl)cc2O1,-70.6,-86.84,231.07799999999997,-231.07799999999997,86.84
32388278,CCC1=CN([C@@H]2CC=CO2)C(=O)NC1=O,CCc1cn([C@@H]2CC=CO2)c(=O)[nH]c1=O,-188.46,-13.88,208.21699999999996,-208.21699999999996,13.88
32388298,CCC\C=C\CO[C@@H](C=C)N1C=CC(N)=NC1=O,C=C[C@H](OC/C=C/CCC)n1ccc(N)nc1=O,-32.44,-198.39,249.314,-249.314,198.39
32388313,C1C=CO[C@H]1OC1CCCCC1,C1=CO[C@@H](OC2CCCCC2)C1,-212.39,-400.27,168.23599999999996,-168.23599999999996,400.27
32399780,FC1=C2C=CN([C@H]3OCCC=C3)C2=CC=C1,Fc1cccc2c1ccn2[C@@H]1C=CCCO1,84.2,-325.69,217.24299999999997,-217.24299999999997,325.69
32399787,C1CC2=C(C1)C1=CC=CC=C1N2[C@H]1OCCC=C1,C1=C[C@@H](n2c3c(c4ccccc42)CCC3)OCC1,-21.8,-253.71,239.3179999999999,-239.3179999999999,253.71
32404169,CCC(=O)O[C@@H](C)N1C=NC2=C(Cl)N=CN=C12,CCC(=O)O[C@@H](C)n1cnc2c(Cl)ncnc21,-14.5,-81.9,254.677,-254.677,81.9
32450514,[H][C@]12CC[C@@H](C)[C@@]3([H])CC=C(CO)[C@@]([H])([C@@H](O)[C@H]1C)[C@@]23[H],C[C@@H]1[C@H](O)[C@@H]2C(CO)=CC[C@H]3[C@@H]2[C@H]1CC[C@H]3C,-49.0,-27.22,236.35499999999996,-236.35499999999996,27.22
32450515,[H][C@]12CC[C@@H](C)[C@@]3([H])CC=C(C)[C@@]([H])([C@@H](O)[C@H]1C)[C@@]23[H],CC1=CC[C@H]2[C@@H]3[C@@H](CC[C@H]2C)[C@H](C)[C@H](O)[C@H]13,-44.0,12.93,220.35600000000002,220.35600000000002,12.93
32455574,COC(=O)CC[C@H]1C[C@@H]1CC[C@H](O)CCO,COC(=O)CC[C@H]1C[C@@H]1CC[C@H](O)CCO,7.65,113.69,230.30399999999997,230.30399999999997,113.69
32462073,CC1=CC=C(C=C1)[C@H]1CCC(=O)N1,Cc1ccc([C@H]2CCC(=O)N2)cc1,47.87,20.2,175.23100000000002,175.23100000000002,20.2
32463835,N[C@@H](C\C=C\C1=CC=CC=C1)C(F)(F)F,N[C@@H](C/C=C/c1ccccc1)C(F)(F)F,-101.4,-265.17,215.21799999999996,-215.21799999999996,265.17
32466436,[H][C@]12CC(CC)(CC)[C@@]1([H])CCCC2=O,CCC1(CC)C[C@@H]2C(=O)CCC[C@@H]21,77.5,130.65,180.29099999999994,180.29099999999994,130.65
32466438,[H][C@]12CC3(CCCCC3)[C@@]1([H])CCCC2=O,O=C1CCC[C@H]2[C@@H]1CC21CCCCC1,91.7,185.61,192.30199999999994,192.30199999999994,185.61
32466441,[H][C@]12CC3(CCCCCC3)[C@@]1([H])CCCC2=O,O=C1CCC[C@H]2[C@@H]1CC21CCCCCC1,105.0,152.1,206.32899999999992,206.32899999999992,152.1
32466447,[H][C@]12CC3(CCOCC3)[C@@]1([H])CCCC2=O,O=C1CCC[C@H]2[C@@H]1CC21CCOCC1,136.0,168.15,194.27399999999994,194.27399999999994,168.15
32466450,[H][C@]12CC(Cl)(Cl)[C@@]1([H])CCCC2=O,O=C1CCC[C@H]2[C@@H]1CC2(Cl)Cl,112.0,157.94,193.073,193.073,157.94
32466454,[H][C@]12CC(CCl)(CCl)[C@@]1([H])CCCC2=O,O=C1CCC[C@H]2[C@@H]1CC2(CCl)CCl,142.0,278.52,221.12699999999998,221.12699999999998,278.52
32466468,[H][C@@]12CC[C@]1([H])C(=O)CC(C)(C)C2,CC1(C)CC(=O)[C@H]2CC[C@H]2C1,187.0,138.49,152.237,152.237,138.49
32466471,[H][C@]12CC(C)(C)[C@@]1([H])CC(C)(C)CC2=O,CC1(C)CC(=O)[C@H]2CC(C)(C)[C@H]2C1,228.0,167.98,180.29099999999997,180.29099999999997,167.98
32466475,[H][C@]12CC(CC)(CC)[C@@]1([H])CC(C)(C)CC2=O,CCC1(CC)C[C@@H]2C(=O)CC(C)(C)C[C@@H]21,202.0,113.02,208.34499999999994,208.34499999999994,113.02
32466477,[H][C@]12CC[C@@]1(C)CC(C)(C)CC2=O,CC1(C)CC(=O)[C@H]2CC[C@@]2(C)C1,169.0,118.52,166.26399999999998,166.26399999999998,118.52
32466479,[H][C@]12CC(Cl)(Cl)[C@@]1(C)CC(C)(C)CC2=O,CC1(C)CC(=O)[C@H]2CC(Cl)(Cl)[C@@]2(C)C1,135.0,102.85,235.15399999999997,235.15399999999997,102.85
32466486,[H][C@]12CC[C@@]1(CC)CCCC2=O,CC[C@]12CCCC(=O)[C@H]1CC2,110.0,158.36,152.23699999999997,152.23699999999997,158.36
32466488,[H][C@]12CC[C@@]1(C)CC=C[C@@]2(C)O,C[C@]12CC=C[C@@](C)(O)[C@H]1CC2,109.0,141.09,152.23699999999997,152.23699999999997,141.09
32843128,C[C@@H](NC(=O)CNC(=O)CCC=C)C(O)=O,C=CCCC(=O)NCC(=O)N[C@H](C)C(=O)O,5.21,72.05,228.248,228.248,72.05
32861501,C[C@@H]1CC\C=C(C)\CC\C=C(C)\COC(=O)C1,C/C1=C\CC[C@@H](C)CC(=O)OC/C(C)=C/CC1,36.1,-261.3,236.35499999999996,-236.35499999999996,261.3
32861726,CCCN1[C@@H](C=O)[C@@H](OC2=CC=CC=C2)C1=O,CCCN1C(=O)[C@H](Oc2ccccc2)[C@@H]1C=O,72.4,247.03,233.267,233.267,247.03
32932191,CO[C@@H]1CC(\C=N\N(C)C)=C[C@@H](OC)[C@H]1OC,CO[C@@H]1[C@H](OC)C=C(/C=N/N(C)C)C[C@H]1OC,-272.3,-363.84,242.31899999999996,-242.31899999999996,363.84
32947430,OC(=O)CC[C@@]1(NC(=O)NC1=O)C1=CC=CC=C1,O=C(O)CC[C@]1(c2ccccc2)NC(=O)NC1=O,-22.94,-95.05,248.23800000000003,-248.23800000000003,95.05
32981147,ClC[C@@H]1CCCO1,ClC[C@@H]1CCCO1,-5.2,-165.63,120.57900000000001,-120.57900000000001,165.63
33001339,[H][C@]12CO[C@]([H])(O1)[C@@H](OC(=O)C=C)C=C2,C=CC(=O)O[C@H]1C=C[C@H]2CO[C@@H]1O2,-143.0,-300.14,182.17499999999995,-182.17499999999995,300.14
33001351,[H][C@]12CO[C@]([H])(O1)[C@@H](O)\C(C2)=C\C1=CC=CC=C1,O[C@H]1/C(=C/c2ccccc2)C[C@H]2CO[C@@H]1O2,-190.0,-222.62,218.25199999999995,-218.25199999999995,222.62
33001354,[H][C@]12CO[C@]([H])(O1)[C@@H](O)[C@@H](CC1=CC=CC=C1)C2,O[C@H]1[C@@H](Cc2ccccc2)C[C@H]2CO[C@@H]1O2,62.0,-5.31,220.26799999999994,-220.26799999999994,5.31
33001355,[H][C@]12CO[C@]([H])(O1)[C@@H](O)[C@H](CC1=CC=CC=C1)C2,O[C@H]1[C@H](Cc2ccccc2)C[C@H]2CO[C@@H]1O2,-50.0,-135.8,220.26799999999994,-220.26799999999994,135.8
33001369,[H][C@]12CO[C@]([H])(O1)[C@H](O)[C@H](CC1=CC=CC=C1)C2,O[C@@H]1[C@H](Cc2ccccc2)C[C@H]2CO[C@@H]1O2,-72.0,-38.77,220.26799999999994,-220.26799999999994,38.77
33112331,CC1=C(C=CC=C1)[C@@H]1CCC2=C(C=CC=C2)[C@@H]1O,Cc1ccccc1[C@@H]1CCc2ccccc2[C@@H]1O,171.33,271.06,238.33,238.33,271.06
33230443,N[C@@H](C=C)C1=CC2=CC=CC=C2C2=CC=CC=C12,C=C[C@H](N)c1cc2ccccc2c2ccccc12,-19.2,-39.16,233.314,-233.314,39.16
33254146,CC(C)(C)[Si](C)(C)OC[C@@H]1NC(=O)OC1=O,CC(C)(C)[Si](C)(C)OC[C@@H]1NC(=O)OC1=O,-42.5,-117.3,245.35099999999997,-245.35099999999997,117.3
33356756,CC1=C(O)C2=C(C=C1)C(C)(C)C[C@]2(C)CO,Cc1ccc2c(c1O)[C@@](C)(CO)CC2(C)C,-42.3,-85.29,220.31199999999995,-220.31199999999995,85.29
33370376,C[C@@H]1CC(=O)C2=C(S1)C=CC=C2,C[C@@H]1CC(=O)c2ccccc2S1,-61.485,135.26,178.25599999999997,178.25599999999997,135.26
33370378,COC1=CC=C2S[C@H](C)CC(=O)C2=C1,COc1ccc2c(c1)C(=O)C[C@@H](C)S2,-59.32,163.61,208.28199999999998,208.28199999999998,163.61
33370379,C[C@@H]1CC(=O)C2=C(C)C=CC=C2S1,Cc1cccc2c1C(=O)C[C@@H](C)S2,-188.18,183.27,192.283,192.283,183.27
33370380,C[C@@H]1CC(=O)C2=CC(C)=CC=C2S1,Cc1ccc2c(c1)C(=O)C[C@@H](C)S2,-46.635,116.26,192.283,192.283,116.26
33370381,C[C@@H]1CC(=O)C2=CC=C(C)C=C2S1,Cc1ccc2c(c1)S[C@H](C)CC2=O,-93.56,135.5,192.283,192.283,135.5
33370382,C[C@@H]1CC(=O)C2=CC=CC(C)=C2S1,Cc1cccc2c1S[C@H](C)CC2=O,-129.415,158.11,192.283,192.283,158.11
33370385,C[C@@H]1CC(=O)C2=CC(C)=C(C)C=C2S1,Cc1cc2c(cc1C)C(=O)C[C@@H](C)S2,-6.89,153.49,206.30999999999997,206.30999999999997,153.49
33370387,C[C@@H]1CC(=O)C2=CC(F)=CC=C2S1,C[C@@H]1CC(=O)c2cc(F)ccc2S1,-85.05,168.29,196.246,196.246,168.29
33370388,C[C@@H]1CC(=O)C2=CC=C(F)C=C2S1,C[C@@H]1CC(=O)c2ccc(F)cc2S1,-117.1,120.84,196.24599999999998,196.24599999999998,120.84
33370389,C[C@@H]1CC(=O)C2=CC(Cl)=CC=C2S1,C[C@@H]1CC(=O)c2cc(Cl)ccc2S1,-106.13,168.49,212.701,212.701,168.49
33370396,CC(C)(C)[C@H]1CC(=O)C2=CC=CC=C2S1,CC(C)(C)[C@H]1CC(=O)c2ccccc2S1,-0.87,-106.33,220.33700000000002,-220.33700000000002,106.33
33377213,CN1C(=O)[C@@]2(NCCN3C=CC=C23)C2=CC=CC=C12,CN1C(=O)[C@@]2(NCCn3cccc32)c2ccccc21,-89.52,136.03,253.30500000000004,253.30500000000004,136.03
33433642,O=[S@@](CCCN=N#N)C1=CC=CC=C1,[N-]=[N+]=NCCC[S@](=O)c1ccccc1,-0.92,-80.87,209.27400000000003,-209.27400000000003,80.87
33582630,CC(C)(C)OC(=O)NC[C@@H]1OC(=O)C=CC1=O,CC(C)(C)OC(=O)NC[C@@H]1OC(=O)C=CC1=O,-51.0,-365.62,241.24299999999997,-241.24299999999997,365.62
33601102,CC(C)OC(=O)[C@](O)(CN(=O)=O)C1=CC=CC=C1,CC(C)OC(=O)[C@](O)(C[N+](=O)[O-])c1ccccc1,-4.2,84.57,253.254,253.254,84.57
33611126,[H][C@]12CC(=O)C(C[C@]1(C)[C@@H](C)CCC2=O)=C(C)C,CC(C)=C1C[C@@]2(C)[C@H](CC1=O)C(=O)CC[C@@H]2C,-8.0,-103.48,234.33899999999994,-234.33899999999994,103.48
33611129,[H][C@@]12CC(=O)C(C[C@]1(C)[C@@H](C)CCC2=O)=C(C)C,CC(C)=C1C[C@]2(C)[C@@H](C)CCC(=O)[C@@H]2CC1=O,-24.0,189.04,234.33899999999994,234.33899999999994,189.04
33611130,C[C@H]1CCC(=O)[C@]2(O)CC(=O)C(C[C@]12C)=C(C)C,CC(C)=C1C[C@]2(C)[C@@H](C)CCC(=O)[C@]2(O)CC1=O,9.0,-62.42,250.33799999999994,-250.33799999999994,62.42
33611133,[H][C@@]12CC(=O)C(C[C@]1(C)[C@@H](C)CC[C@@H]2O)=C(C)C,CC(C)=C1C[C@]2(C)[C@@H](C)CC[C@H](O)[C@@H]2CC1=O,42.0,-71.41,236.35499999999996,-236.35499999999996,71.41
33611134,[H][C@]12C[C@@H](O)[C@@H](C[C@]1(C)[C@@H](C)CCC2=O)C(C)C,CC(C)[C@@H]1C[C@@]2(C)[C@H](C[C@H]1O)C(=O)CC[C@@H]2C,-64.0,-107.62,238.37099999999998,-238.37099999999998,107.62
33611136,[H][C@]12CC(=O)[C@@H](C[C@]1(C)[C@@H](C)CC[C@H]2O)C(C)C,CC(C)[C@@H]1C[C@@]2(C)[C@H](CC1=O)[C@H](O)CC[C@@H]2C,-452.0,-63.7,238.37099999999998,-238.37099999999998,63.7
33611140,C[C@H]1CC[C@@H](O)[C@@]2(O)C[C@@H](O)[C@@H](C[C@]12C)C(C)=C,C=C(C)[C@@H]1C[C@]2(C)[C@@H](C)CC[C@@H](O)[C@@]2(O)C[C@H]1O,-46.0,4.55,254.36999999999998,254.36999999999998,4.55
33611141,[H][C@@]12CC(=O)[C@H](C[C@]1(C)[C@@H](C)CCC2=O)C(C)C,CC(C)[C@H]1C[C@]2(C)[C@@H](C)CCC(=O)[C@@H]2CC1=O,-134.0,-207.65,236.35499999999993,-236.35499999999993,207.65
33611144,[H][C@]12CC(=O)[C@@H](C[C@]1(C)[C@@H](C)CCC2=O)C(C)C,CC(C)[C@@H]1C[C@@]2(C)[C@H](CC1=O)C(=O)CC[C@@H]2C,-41.0,-54.51,236.35499999999996,-236.35499999999996,54.51
33611145,[H][C@]12CC(=O)[C@@H](C[C@]1(C)[C@@H](C)CCC2=O)C(C)(C)O,C[C@H]1CCC(=O)[C@H]2CC(=O)[C@H](C(C)(C)O)C[C@@]21C,-28.0,-99.38,252.35399999999996,-252.35399999999996,99.38
33611146,[H][C@]12CC(=O)[C@@H](C[C@]1(C)[C@@H](C)[C@H](O)CC2=O)C(C)C,CC(C)[C@@H]1C[C@@]2(C)[C@H](CC1=O)C(=O)C[C@@H](O)[C@@H]2C,-47.0,-108.8,252.35399999999998,-252.35399999999998,108.8
33611148,[H][C@]12CC(=O)[C@](O)(C[C@]1(C)[C@@H](C)CCC2=O)C(C)C,CC(C)[C@@]1(O)C[C@@]2(C)[C@H](CC1=O)C(=O)CC[C@@H]2C,54.0,124.5,252.35399999999993,252.35399999999993,124.5
33611149,[H][C@]12CC(=O)[C@@](O)(C[C@]1(C)[C@@H](C)CCC2=O)C(C)C,CC(C)[C@]1(O)C[C@@]2(C)[C@H](CC1=O)C(=O)CC[C@@H]2C,8.0,27.73,252.35399999999993,252.35399999999993,27.73
33832771,FC[C@H](F)C1=CC=C(C=C1)N(=O)=O,O=[N+]([O-])c1ccc([C@@H](F)CF)cc1,-18.4,32.89,187.14499999999995,187.14499999999995,32.89
33832825,FC[C@@H](F)C1=CC(=CC=C1)N(=O)=O,O=[N+]([O-])c1cccc([C@H](F)CF)c1,21.7,-7.56,187.14499999999995,-187.14499999999995,7.56
33832826,FC[C@@H](F)C1=C(C=CC=C1)N(=O)=O,O=[N+]([O-])c1ccccc1[C@H](F)CF,-115.0,-397.91,187.14499999999995,-187.14499999999995,397.91
33832827,FC[C@@H](F)C1=CC=C(C=C1)C#N,N#Cc1ccc([C@H](F)CF)cc1,28.4,-53.37,167.158,-167.158,53.37
33832828,FC[C@@H](F)C1=CC=CC(=C1)C#N,N#Cc1cccc([C@H](F)CF)c1,25.2,-111.61,167.15799999999996,-167.15799999999996,111.61
33832829,FC[C@@H](F)C1=CC=C(C=C1)C(F)(F)F,FC[C@@H](F)c1ccc(C(F)(F)F)cc1,13.1,-34.0,210.14499999999995,-210.14499999999995,34.0
33832833,COC(=O)[C@@H](O)CC1=C(C)C=C(C)C=C1C,COC(=O)[C@@H](O)Cc1c(C)cc(C)cc1C,2.8,122.82,222.284,222.284,122.82
33832837,FC[C@@H](F)C1=C(Cl)C=CC(=C1)N(=O)=O,O=[N+]([O-])c1ccc(Cl)c([C@H](F)CF)c1,15.2,-20.0,221.58999999999995,-221.58999999999995,20.0
33832838,FC[C@@H](F)C1=C(F)C=CC(=C1)N(=O)=O,O=[N+]([O-])c1ccc(F)c([C@H](F)CF)c1,6.1,-46.91,205.13499999999996,-205.13499999999996,46.91
33832840,FC[C@@H](F)C1=CC(F)=C(C=C1)C#N,N#Cc1ccc([C@H](F)CF)cc1F,20.1,-59.73,185.14799999999997,-185.14799999999997,59.73
33832845,FC[C@@H](F)C1=CC=C(C=C1)C(=O)C(F)(F)F,O=C(c1ccc([C@H](F)CF)cc1)C(F)(F)F,16.7,-21.8,238.15499999999997,-238.15499999999997,21.8
33862798,[H][C@@]12CC3=CNC4=C3C(=CC=C4)[C@]11C[C@]1(C)C(=O)N2C,CN1C(=O)[C@@]2(C)C[C@]23c2cccc4[nH]cc(c24)C[C@@H]13,-81.0,-127.73,252.317,-252.317,127.73
33886031,[H][C@]12OCO[C@@H](C(=O)OC)[C@@]1([H])OCO[C@@H]2CCl,COC(=O)[C@@H]1OCO[C@H]2[C@@H]1OCO[C@@H]2CCl,37.9,-48.69,252.64999999999998,-252.64999999999998,48.69
33934539,CCN(CC)C1=C2N=CN([C@@H](C)CO)C2=NC=N1,CCN(CC)c1ncnc2c1ncn2[C@@H](C)CO,-22.0,195.58,249.318,249.318,195.58
33994262,CC[C@H](CN(=O)=O)\C=C\C1=CC=C(Cl)C=C1,CC[C@@H](/C=C/c1ccc(Cl)cc1)C[N+](=O)[O-],-48.7,-171.51,239.70199999999997,-239.70199999999997,171.51
33994263,CC[C@H](CN(=O)=O)\C=C\C1=CC=CC(Cl)=C1,CC[C@@H](/C=C/c1cccc(Cl)c1)C[N+](=O)[O-],-39.0,-82.09,239.70199999999997,-239.70199999999997,82.09
33994264,CC[C@H](CN(=O)=O)\C=C\C1=C(Cl)C=CC=C1,CC[C@@H](/C=C/c1ccccc1Cl)C[N+](=O)[O-],-38.8,-288.99,239.70199999999997,-239.70199999999997,288.99
33994265,CC[C@H](CN(=O)=O)\C=C\C1=CC=C(F)C=C1,CC[C@@H](/C=C/c1ccc(F)cc1)C[N+](=O)[O-],-36.6,-224.96,223.24699999999996,-223.24699999999996,224.96
33994266,CC[C@H](CN(=O)=O)\C=C\C1=CC=C(C)C=C1,CC[C@@H](/C=C/c1ccc(C)cc1)C[N+](=O)[O-],-56.1,-0.25,219.28399999999996,-219.28399999999996,0.25
33994267,CC[C@H](CN(=O)=O)\C=C\C1=CC=C(OC)C=C1,CC[C@@H](/C=C/c1ccc(OC)cc1)C[N+](=O)[O-],-51.3,-117.74,235.28299999999996,-235.28299999999996,117.74
33994268,CC[C@H](CN(=O)=O)\C=C\C1=CC=CC(OC)=C1,CC[C@@H](/C=C/c1cccc(OC)c1)C[N+](=O)[O-],-39.6,-163.26,235.28299999999996,-235.28299999999996,163.26
33994269,CC[C@H](CN(=O)=O)\C=C\C1=C(OC)C=CC=C1,CC[C@@H](/C=C/c1ccccc1OC)C[N+](=O)[O-],-35.7,65.55,235.28299999999996,235.28299999999996,65.55
33994270,CC[C@H](CN(=O)=O)\C=C\C1=CC=CO1,CC[C@@H](/C=C/c1ccco1)C[N+](=O)[O-],-47.9,-102.95,195.21799999999996,-195.21799999999996,102.95
33994272,CC[C@H](CN(=O)=O)\C=C\C1=CC2=CC=CC=C2C=C1,CC[C@@H](/C=C/c1ccc2ccccc2c1)C[N+](=O)[O-],-42.9,-403.32,255.31699999999998,-255.31699999999998,403.32
33994277,CCOC(=O)\C=C\[C@H](CC)CN(=O)=O,CCOC(=O)/C=C/[C@H](CC)C[N+](=O)[O-],-8.8,-105.21,201.22199999999995,-201.22199999999995,105.21
33994296,CC[C@H](CN(=O)=O)\C=C\C1=CC=CC=C1,CC[C@@H](/C=C/c1ccccc1)C[N+](=O)[O-],-63.0,-364.62,205.25699999999998,-205.25699999999998,364.62
34004546,CCCCC[C@@H](CC=O)C(=O)C1=CC=CC=C1,CCCCC[C@@H](CC=O)C(=O)c1ccccc1,-36.67,-51.57,232.323,-232.323,51.57
34009156,CC1=CC=C([C@@H](O)C2=CC=CC=C2)C2=CC=CC=C12,Cc1ccc([C@@H](O)c2ccccc2)c2ccccc12,-35.38,159.76,248.32500000000002,248.32500000000002,159.76
34018250,CC(C)OC(=O)[C@](O)(CN(=O)=O)C1=CC=CO1,CC(C)OC(=O)[C@](O)(C[N+](=O)[O-])c1ccco1,3.1,-29.06,243.21499999999997,-243.21499999999997,29.06
34024064,CC[C@]1(C)CCCC(Cl)=C1C=O,CC[C@]1(C)CCCC(Cl)=C1C=O,14.0,19.3,186.682,186.682,19.3
34024065,C[C@@]1(CCCCO)CCCC(Cl)=C1C=O,C[C@@]1(CCCCO)CCCC(Cl)=C1C=O,18.0,-89.72,230.73499999999999,-230.73499999999999,89.72
34096843,[H][C@]12O[C@@]1([H])[C@@]1([H])C[C@]2([H])[C@]2([H])C=CC(=O)[C@]12[H],O=C1C=C[C@H]2[C@H]3C[C@H]([C@@H]4O[C@H]34)[C@@H]12,-200.8,-134.43,162.188,-162.188,134.43
34096844,[H][C@@]12CC[C@@]([H])(C1)[C@@]1([H])C(=O)C=C[C@@]21[H],O=C1C=C[C@H]2[C@@H]3CC[C@@H](C3)[C@@H]12,-777.3,-141.0,148.20499999999998,-148.20499999999998,141.0
34096847,[H][C@@]12CC[C@@]([H])(C1)[C@@]1([H])C(=O)C(CO)=C[C@@]21[H],O=C1C(CO)=C[C@H]2[C@@H]3CC[C@@H](C3)[C@@H]12,-126.5,-43.16,178.23099999999997,-178.23099999999997,43.16
34096848,[H][C@@]12CC[C@@]([H])(C1)[C@@]1([H])C(=O)C(=C[C@@]21[H])[Si](C)(C)C,C[Si](C)(C)C1=C[C@H]2[C@@H]3CC[C@@H](C3)[C@H]2C1=O,-142.0,-15.87,220.38799999999992,-220.38799999999992,15.87
34096871,[H][C@]12C[C@]([H])(C=C1)[C@@]1([H])C(=O)C(CCCCC)=C[C@@]21[H],CCCCCC1=C[C@@H]2[C@H](C1=O)[C@H]1C=C[C@@H]2C1,-37.6,9.89,216.32399999999998,216.32399999999998,9.89
34096872,[H][C@]12C[C@]([H])(C=C1)[C@@]1([H])C(=O)C(CCC(C)C)=C[C@@]21[H],CC(C)CCC1=C[C@@H]2[C@H](C1=O)[C@H]1C=C[C@@H]2C1,-58.0,-168.95,216.32399999999998,-216.32399999999998,168.95
