run_id,name,epoch,test_rmse,test_score,val_score_best,lr,n_s,n_v,noH,arch,seed,radius,dataset,features,geometry,splitter,sum_mode,dropout_p,invariant,graph_mode,train_frac,graph_method,weight_decay,max_neighbors,n_conv_layers,target_column,classification,embedding_specs,distance_emb_dim,internal_weights
nnhw51lk,cv10-tmSCO-Metal_q-inv-noH-ns64-d32-l3-energy-node,448,0.4339901300060309,0.11080636362880888,0.07227610858805301,0.001,64,0,True,,123,2.5,data/kulik/dataloader_kulik.py:tmSCO,torchchem_v1,xtb,test:data/kulik/tmSCO-splits/tmSCO_4_test_indices.npy,node,0.1,True,energy,0.8,torchchem_v1,0.0001,50,3,Metal_q,,,32,
exw2y72p,cv10-tmSCO-Metal_q-inv-noH-ns64-d32-l3-energy-node,512,0.1586753199865817,0.06336197563726678,0.07029392880695587,0.001,64,0,True,,123,2.5,data/kulik/dataloader_kulik.py:tmSCO,torchchem_v1,xtb,test:data/kulik/tmSCO-splits/tmSCO_3_test_indices.npy,node,0.1,True,energy,0.8,torchchem_v1,0.0001,50,3,Metal_q,,,32,
o3u5h4cn,cv10-tmSCO-Metal_q-inv-noH-ns64-d32-l3-energy-node,325,0.1003346346724016,0.06339915418731955,0.0817898510838048,0.001,64,0,True,,123,2.5,data/kulik/dataloader_kulik.py:tmSCO,torchchem_v1,xtb,test:data/kulik/tmSCO-splits/tmSCO_2_test_indices.npy,node,0.1,True,energy,0.8,torchchem_v1,0.0001,50,3,Metal_q,,,32,
j06vvjac,cv10-tmSCO-Metal_q-inv-noH-ns64-d32-l3-energy-node,512,0.1299245534872844,0.06444843003282348,0.07865306560319775,0.001,64,0,True,,123,2.5,data/kulik/dataloader_kulik.py:tmSCO,torchchem_v1,xtb,test:data/kulik/tmSCO-splits/tmSCO_1_test_indices.npy,node,0.1,True,energy,0.8,torchchem_v1,0.0001,50,3,Metal_q,,,32,
2165qkxu,cv10-tmSCO-Metal_q-inv-noH-ns64-d32-l3-energy-node,512,0.13103616565961834,0.06794675730451297,0.07341308571718141,0.001,64,0,True,,123,2.5,data/kulik/dataloader_kulik.py:tmSCO,torchchem_v1,xtb,test:data/kulik/tmSCO-splits/tmSCO_0_test_indices.npy,node,0.1,True,energy,0.798,torchchem_v1,0.0001,50,3,Metal_q,,,32,
80ltecav,cv10-tmSCO-LUMO-inv-noH-ns32-d32-l3-vector-node,512,0.04436929783017119,0.02716232035258196,0.0232059129429419,0.001,32,0,True,,123,5.0,data/kulik/dataloader_kulik.py:tmSCO,torchchem_v1,xtb,test:data/kulik/tmSCO-splits/tmSCO_9_test_indices.npy,node,0.05,True,vector,0.8,torchchem_v1,1e-05,25,3,LUMO,,,32,
hgp76pnv,cv10-tmSCO-LUMO-inv-noH-ns32-d32-l3-vector-node,512,0.05335580878647931,0.034878295570405914,0.02411574284821811,0.001,32,0,True,,123,5.0,data/kulik/dataloader_kulik.py:tmSCO,torchchem_v1,xtb,test:data/kulik/tmSCO-splits/tmSCO_8_test_indices.npy,node,0.05,True,vector,0.8,torchchem_v1,1e-05,25,3,LUMO,,,32,
hdiijm6y,cv10-tmSCO-LUMO-inv-noH-ns32-d32-l3-vector-node,512,0.05526846130065387,0.03643018171422851,0.0258655400816149,0.001,32,0,True,,123,5.0,data/kulik/dataloader_kulik.py:tmSCO,torchchem_v1,xtb,test:data/kulik/tmSCO-splits/tmSCO_7_test_indices.npy,node,0.05,True,vector,0.8,torchchem_v1,1e-05,25,3,LUMO,,,32,
e3xrgemi,cv10-tmSCO-LUMO-inv-noH-ns32-d32-l3-vector-node,512,0.05554970896061015,0.03194359048591472,0.020180943312031668,0.001,32,0,True,,123,5.0,data/kulik/dataloader_kulik.py:tmSCO,torchchem_v1,xtb,test:data/kulik/tmSCO-splits/tmSCO_6_test_indices.npy,node,0.05,True,vector,0.8,torchchem_v1,1e-05,25,3,LUMO,,,32,
q86d9c5b,cv10-tmSCO-LUMO-inv-noH-ns32-d32-l3-vector-node,404,0.04284853402783545,0.026594455241409864,0.026837318749218898,0.001,32,0,True,,123,5.0,data/kulik/dataloader_kulik.py:tmSCO,torchchem_v1,xtb,test:data/kulik/tmSCO-splits/tmSCO_5_test_indices.npy,node,0.05,True,vector,0.8,torchchem_v1,1e-05,25,3,LUMO,,,32,
